hosts_time_as_user_months,hosts_time_as_host_months,host_listings_count,neighbourhood_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,vacancia_dias,faixa_preco,faixa_reviews,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in condo,property_type_Private room in home,property_type_Private room in rental unit,property_type_Room in hotel,numero_amenities,log_price
7.0,2.0,1.0,Other,-22.79274084088963,-43.17121695699628,3,1.0,1.0,1.0,194.0,1.0,365.0,365,0,0,4.92,1,365,"(0, 200]","(-1, 0]",False,False,False,True,False,False,False,False,False,False,False,False,False,8,5.272999558563747
2.0,4.0,1.0,Other,-22.93659,-43.32869,2,1.0,1.0,1.0,571.0,1.0,365.0,365,0,0,4.92,1,365,"(400, 600]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,True,False,False,10,6.349138991379798
11.0,11.0,59.0,Other,-22.93061,-43.34779,4,2.0,2.0,2.0,1500.0,2.0,1125.0,270,12,24,4.83,32,341,"(900, 1500]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,18,7.313886831633462
2.0,0.0,1.0,Other,-22.93945,-43.33165,6,2.0,2.0,4.0,1341.43,3.0,31.0,362,0,0,4.92,1,365,"(900, 1500]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,25,7.202236683496602
2.0,2.0,1.0,Other,-22.93478,-43.33167,4,2.0,2.0,2.0,2283.0,1.0,1125.0,365,0,0,4.92,1,365,"(1500, 3000]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,16,7.7336835707759
1.0,1.0,1.0,Other,-22.93679,-43.34269,8,2.5,2.0,8.0,427.94,1.0,1125.0,348,43,24,4.95,1,341,"(400, 600]","(20, 50]",False,False,False,True,False,False,False,False,False,False,False,False,False,23,6.061317049006815
8.0,7.0,2.0,Other,-22.93226,-43.34783,6,3.5,3.0,3.0,684.71,2.0,30.0,173,11,42,4.64,2,323,"(600, 900]","(5, 20]",False,False,False,True,False,False,False,False,False,False,False,False,False,46,6.530454797821138
8.0,5.0,2.0,Other,-22.9358545,-43.3514484,5,1.0,2.0,2.0,359.5,2.0,90.0,349,0,0,4.92,2,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,35,5.887491956725004
7.0,1.0,2.0,Other,-22.937403470325272,-43.33626631647349,4,1.0,1.0,2.0,379.5,4.0,365.0,169,12,16,5.0,2,349,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,39,5.941486177301741
7.0,10.0,1.0,Other,-22.937,-43.33458,2,1.0,1.0,2.0,909.0,10.0,50.0,364,0,0,4.92,1,365,"(900, 1500]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,True,False,13,6.813444599510896
6.0,6.0,1.0,Other,-22.9537,-43.34821,3,1.0,2.0,2.0,1818.0,1.0,1125.0,365,0,0,4.92,1,365,"(1500, 3000]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,14,7.506042178518122
6.0,2.0,1.0,Other,-22.93551,-43.33273,5,2.0,3.0,4.0,487.9,10.0,1125.0,365,0,0,4.92,1,365,"(400, 600]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,15,6.1921579695846
4.0,4.0,1.0,Other,-22.93854,-43.33328,6,2.0,3.0,3.0,913.0,1.0,1125.0,365,1,0,5.0,1,365,"(900, 1500]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,18,6.81783057145415
4.0,9.0,1.0,Other,-22.9338,-43.3296,4,2.5,2.0,2.0,662.0,2.0,360.0,237,28,36,5.0,1,329,"(600, 900]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,50,6.4967749901858625
3.0,11.0,1.0,Other,-22.94952,-43.34979,7,1.0,2.0,4.0,230.67,3.0,90.0,79,87,54,4.99,1,311,"(200, 400]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,46,5.445313945282377
2.0,1.0,1.0,Other,-22.94541,-43.33805,4,3.0,3.0,2.0,570.75,4.0,40.0,270,0,0,4.92,1,365,"(400, 600]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,12,6.348701832902891
1.0,1.0,2.0,Other,-22.9414,-43.33104,4,2.0,2.0,2.0,1151.4,10.0,1125.0,365,0,0,4.92,1,365,"(900, 1500]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,6,7.0496020032103734
1.0,1.0,1.0,Other,-22.93899,-43.35577,3,1.0,2.0,1.0,1212.0,1.0,1125.0,83,0,0,4.92,1,365,"(900, 1500]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,6,7.10085190894405
1.0,11.0,3.0,Other,-22.94107,-43.35559,4,1.0,2.0,4.0,468.0,2.0,89.0,80,64,6,4.8,2,359,"(400, 600]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,30,6.150602768446279
0.0,0.0,2.0,Other,-22.93593,-43.35029,5,1.0,3.0,4.0,514.0,1.0,1125.0,346,9,0,4.56,2,365,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,36,6.244166900663736
0.0,0.0,2.0,Other,-22.93736,-43.34868,4,1.0,2.0,3.0,514.0,1.0,1125.0,365,19,12,4.53,2,353,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,39,6.244166900663736
11.0,11.0,1.0,Other,-22.95276,-43.345,9,3.0,3.0,3.0,2282.4,10.0,60.0,358,0,0,4.92,1,365,"(1500, 3000]","(-1, 0]",False,False,False,True,False,False,False,False,False,False,False,False,False,9,7.733420839242227
11.0,11.0,1.0,Other,-22.92899,-43.32646,4,3.0,3.0,2.0,297.0,3.0,1125.0,358,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,False,False,True,False,False,False,False,False,False,False,False,False,21,5.697093486505405
11.0,11.0,1.0,Other,-22.94954,-43.35003,3,1.0,2.0,2.0,1484.0,1.0,1125.0,365,0,0,4.92,1,365,"(900, 1500]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,0,7.3031700512368
11.0,11.0,1.0,Other,-22.95027,-43.3504,4,1.0,2.0,2.0,772.33,3.0,1125.0,363,0,0,4.92,1,365,"(600, 900]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,6.650705865638129
11.0,11.0,1.0,Other,-22.93919,-43.34569,2,1.0,1.0,1.0,941.5,2.0,15.0,269,11,0,5.0,1,365,"(900, 1500]","(5, 20]",False,True,False,False,False,False,False,False,False,False,False,True,False,8,6.848535919322166
10.0,10.0,1.0,Other,-22.95084,-43.35097,6,1.0,2.0,6.0,1030.2,5.0,19.0,365,0,0,4.92,1,365,"(900, 1500]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,13,6.938478451624977
10.0,1.0,1.0,Other,-22.9481971,-43.3507369,5,1.0,2.0,3.0,616.5,2.0,7.0,360,5,0,5.0,1,365,"(600, 900]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,49,6.4256790685021326
9.0,6.0,3.0,Other,-22.9375,-43.34402,2,1.0,1.0,1.0,241.93,1.0,1125.0,190,3,18,5.0,3,347,"(200, 400]","(0, 5]",False,False,False,False,True,False,False,False,False,False,False,False,False,23,5.492773335997992
9.0,6.0,3.0,Other,-22.93812566847314,-43.34335338324309,2,1.0,1.0,1.0,242.0,1.0,30.0,190,2,12,5.0,3,353,"(200, 400]","(0, 5]",False,False,False,False,True,False,False,False,False,False,False,False,False,25,5.493061443340548
9.0,6.0,5.0,Other,-22.979070507938165,-43.23447803128192,3,1.0,1.0,1.0,870.25,4.0,30.0,69,2,0,5.0,4,365,"(600, 900]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,17,6.769928962074734
9.0,9.0,3.0,Other,-22.94814,-43.35269,2,1.5,1.0,1.0,125.0,2.0,15.0,86,51,162,4.98,2,203,"(0, 200]","(50, 1000]",False,True,False,False,False,False,False,False,False,False,True,False,False,31,4.836281906951478
9.0,9.0,3.0,Other,-22.94788559964019,-43.35163733618485,2,1.0,1.0,1.0,137.0,2.0,15.0,90,63,186,4.9,2,179,"(0, 200]","(50, 1000]",False,True,False,False,False,False,False,False,False,False,True,False,False,33,4.927253685157205
5.0,0.0,4.0,Other,-22.93472,-43.32893,4,2.0,2.0,3.0,640.0,1.0,365.0,364,32,42,4.94,3,323,"(600, 900]","(20, 50]",False,False,False,False,False,False,False,False,False,False,False,False,False,26,6.46302945692067
4.0,1.0,1.0,Other,-22.93134,-43.33723,6,3.5,2.0,2.0,616.5,2.0,45.0,330,49,42,4.96,1,323,"(600, 900]","(20, 50]",False,False,False,False,False,False,False,True,False,False,False,False,False,57,6.4256790685021326
2.0,5.0,1.0,Other,-22.928873,-43.3302393,2,1.0,1.0,2.0,152.33,3.0,30.0,270,0,0,4.92,1,365,"(0, 200]","(-1, 0]",False,False,False,False,False,False,False,True,False,False,False,False,False,23,5.0325924614482975
0.0,4.0,2.0,Other,-22.94185,-43.35353,6,2.0,1.0,3.0,713.5,2.0,12.0,29,0,0,4.92,2,365,"(600, 900]","(-1, 0]",False,False,False,True,False,False,False,False,False,False,False,False,False,24,6.571582997369922
0.0,4.0,2.0,Other,-22.94195,-43.35461,6,2.0,3.0,4.0,571.0,1.0,30.0,153,0,0,4.92,2,365,"(400, 600]","(-1, 0]",False,False,False,False,False,False,False,False,False,False,False,False,False,11,6.349138991379798
11.0,2.0,2.0,Other,-22.9409339,-43.3346033,3,2.0,1.0,1.0,301.82,2.0,30.0,128,16,60,4.94,2,305,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,48,5.713138569580226
10.0,11.0,109.0,Other,-22.9467828,-43.3576273,2,2.0,1.0,1.0,271.0,2.0,365.0,175,6,36,5.0,10,329,"(200, 400]","(5, 20]",False,False,False,False,False,False,False,True,False,False,False,False,False,54,5.605802066295998
5.0,4.0,1.0,Other,-22.93622,-43.3394,2,1.0,1.0,1.0,314.0,2.0,10.0,59,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,False,False,True,False,False,False,False,False,False,False,False,False,30,5.752572638825633
4.0,0.0,15.0,Other,-22.93927,-43.35608,2,1.0,1.0,1.0,434.0,1.0,365.0,365,5,0,5.0,15,365,"(400, 600]","(0, 5]",False,True,False,False,False,False,False,True,False,False,False,False,False,17,6.075346031088684
11.0,2.0,2.0,Other,-22.92145,-43.33926,2,1.0,1.0,1.0,206.0,1.0,200.0,333,99,216,4.87,2,149,"(200, 400]","(50, 1000]",False,False,False,True,False,False,False,False,False,False,False,False,False,29,5.332718793265369
11.0,2.0,2.0,Other,-22.9224152,-43.3398574,16,1.0,1.0,2.0,1085.0,1.0,1.0,303,103,90,4.88,2,275,"(900, 1500]","(50, 1000]",False,False,False,True,False,False,False,False,False,False,False,False,False,11,6.990256500493881
9.0,7.0,1.0,Other,-22.92882,-43.33236,5,1.0,2.0,2.0,651.0,1.0,1125.0,18,3,0,4.67,1,365,"(600, 900]","(0, 5]",False,False,False,True,False,False,False,False,False,False,False,False,False,10,6.480044561926653
